Unnamed: 0,Property name,Order ID,Order time,Source,Dispatch type,Channel,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Gross sales,Tax on gross sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
727.0,20 - Chocoberry - Cafe Cardiff,6ff44848-12c6-47f8-8c2a-21470f11487d,2026-01-31 14:58:33,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,15.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.50,0.0,15.50,0.00
726.0,20 - Chocoberry - Cafe Cardiff,59748042-48fb-46a4-b5a1-909479793993,2026-01-31 14:59:07,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.91,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.50,0.0,9.50,0.00
725.0,20 - Chocoberry - Cafe Cardiff,13092c3c-1a5a-4178-8c79-a1ff6366f832,2026-01-31 15:00:24,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.91,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.50,0.0,9.50,0.00
724.0,20 - Chocoberry - Cafe Cardiff,5d2cbaa8-d68e-4855-af6b-15bc30a2f101,2026-01-31 15:11:36,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,13.34,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.00,0.0,16.00,0.00
723.0,20 - Chocoberry - Cafe Cardiff,54d57f95-2966-4547-bae7-48bbe33dfc55,2026-01-31 15:12:15,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,14.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.00,0.0,16.00,0.00
722.0,20 - Chocoberry - Cafe Cardiff,390dafa3-cb3a-4fbe-a249-a8d51b2a54bd,2026-01-31 15:17:59,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00,0.0,1.00,0.00
721.0,20 - Chocoberry - Cafe Cardiff,ee8996ed-8774-4052-a4e7-57b006b4eb26,2026-01-31 15:43:24,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,22.16,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.50,0.0,25.50,0.00
720.0,20 - Chocoberry - Cafe Cardiff,ubereats.55D3E.urbanpiper.1066954566,2026-01-31 15:43:50,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,29.86,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.00,0.0,33.00,-9.00
719.0,20 - Chocoberry - Cafe Cardiff,ubereats.72F9E.urbanpiper.1066955352,2026-01-31 15:44:22,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,30.01,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.01,0.0,30.01,-3.29
718.0,20 - Chocoberry - Cafe Cardiff,ubereats.422F0.urbanpiper.1066955843,2026-01-31 15:44:42,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.60,1.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00,0.0,21.00,-9.00
717.0,20 - Chocoberry - Cafe Cardiff,263d1751-3585-4612-a2d4-64dc61124d3e,2026-01-31 15:45:02,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,36.66,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.00,0.0,42.00,0.00
716.0,20 - Chocoberry - Cafe Cardiff,5aec32f9-7b08-49d1-9b45-b79a66881ea6,2026-01-31 15:50:28,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,11.42,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50,0.0,12.50,0.00
715.0,20 - Chocoberry - Cafe Cardiff,2a767288-3bec-4d58-ace1-ab5ff85eb3e2,2026-01-31 15:50:53,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,14.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.00,0.0,14.00,0.00
714.0,20 - Chocoberry - Cafe Cardiff,64147923-fff6-49a9-9a49-063655ec0d1d,2026-01-31 15:51:37,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,2.50,0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00,0.0,3.00,0.00
713.0,20 - Chocoberry - Cafe Cardiff,2315b11c-3823-4aeb-97e3-3f6e7b61f07f,2026-01-31 16:06:03,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00,0.0,1.00,0.00
712.0,20 - Chocoberry - Cafe Cardiff,630bc749-e9cf-4904-8235-ac241ca30433,2026-01-31 16:09:35,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,13.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.00,0.0,13.00,0.00
711.0,20 - Chocoberry - Cafe Cardiff,ubereats.F6047.urbanpiper.1066991421,2026-01-31 16:10:47,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,9.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,0.0,9.00,-9.00
710.0,20 - Chocoberry - Cafe Cardiff,0112447a-86b5-4a56-af72-42f73aa62c49,2026-01-31 16:17:51,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12.78,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.0,15.25,0.00
709.0,20 - Chocoberry - Cafe Cardiff,ubereats.E011F.urbanpiper.1067022573,2026-01-31 16:34:50,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.21,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21,0.0,19.21,-10.79
708.0,20 - Chocoberry - Cafe Cardiff,d6865a98-2c38-4f5d-8e0f-eaff9e88e4d7,2026-01-31 16:38:30,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.00,0.0,15.00,0.00
707.0,20 - Chocoberry - Cafe Cardiff,10de8f8a-f9e1-4ec5-b96f-9acbc5ef4fe1,2026-01-31 16:45:43,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00,0.0,1.00,0.00
706.0,20 - Chocoberry - Cafe Cardiff,80f66a63-7b2e-4f19-8c25-bbc8fc190c43,2026-01-31 16:57:27,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.00,0.0,15.00,0.00
705.0,20 - Chocoberry - Cafe Cardiff,d8c6f32e-f19e-458b-9281-6dec6bc3ce3b,2026-01-31 17:18:07,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,9.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.50,0.0,9.50,0.00
704.0,20 - Chocoberry - Cafe Cardiff,9b3cf17e-2ff7-439b-9240-ae40eb98e574,2026-01-31 17:20:54,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,1.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50,0.0,1.50,0.00
703.0,20 - Chocoberry - Cafe Cardiff,4ac29ace-9af7-49fd-90c0-1b25e093ee06,2026-01-31 17:34:18,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.50,1.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,0.0,9.00,0.00
702.0,20 - Chocoberry - Cafe Cardiff,b5468e97-b916-4779-9dbf-8f734fabb5b4,2026-01-31 17:59:07,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,15.67,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,16.75,0.00
701.0,20 - Chocoberry - Cafe Cardiff,ubereats.4F596.urbanpiper.1067124046,2026-01-31 18:11:10,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,21.90,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.90,0.0,21.90,0.00
700.0,20 - Chocoberry - Cafe Cardiff,ubereats.BD966.urbanpiper.1067132071,2026-01-31 18:20:43,Uber Eats,Collection,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15.00,1.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.80,0.0,16.80,0.00
699.0,20 - Chocoberry - Cafe Cardiff,63f2aae4-d65e-4c04-bf2b-473aa7a8376b,2026-01-31 18:28:30,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,11.67,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.00,0.0,14.00,0.00
698.0,20 - Chocoberry - Cafe Cardiff,87d1d964-cea0-4a28-ad67-2c618974932d,2026-01-31 18:32:09,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,12.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,0.0,12.00,0.00
697.0,20 - Chocoberry - Cafe Cardiff,2c789853-3049-437d-a4c1-88f9040ba434,2026-01-31 18:37:55,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,37.34,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.50,0.0,41.50,0.00
696.0,20 - Chocoberry - Cafe Cardiff,justeats.iqsf0a74hkgo1yc1w3g2ew,2026-01-31 18:41:06,Just Eat,Delivery,JustEatDirect,Chocoberry Cardiff - JustEat,Just Eat,Paid online,No,,45.00,4.80,0.0,1.49,2.99,0.0,0.0,0.0,4.48,54.28,0.0,54.28,0.00
695.0,20 - Chocoberry - Cafe Cardiff,justeats.hiyrpqbzauuagsh3hryciq,2026-01-31 18:41:11,Just Eat,Delivery,JustEatDirect,Chocoberry Cardiff - JustEat,Just Eat,Paid online,No,,11.85,0.15,0.0,2.99,1.32,0.0,0.0,0.0,4.31,16.31,0.0,16.31,0.00
694.0,20 - Chocoberry - Cafe Cardiff,21c7c5d5-a390-488f-a619-4a40630887c8,2026-01-31 18:42:54,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,22.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.00,0.0,22.00,0.00
693.0,20 - Chocoberry - Cafe Cardiff,6d716ccd-8371-49a7-a265-cdfaba18aef9,2026-01-31 18:44:28,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,15.52,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52,0.0,15.52,-1.73
692.0,20 - Chocoberry - Cafe Cardiff,00a91603-d2ae-453b-af6d-4f6c9c959d7a,2026-01-31 18:48:24,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0,6.00,0.00
691.0,20 - Chocoberry - Cafe Cardiff,31eaec8a-bd18-429c-ac33-09f7b9a7012a,2026-01-31 18:48:51,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50,0.0,5.50,0.00
690.0,20 - Chocoberry - Cafe Cardiff,1d39e63e-4599-4706-83d1-b8256c554d0d,2026-01-31 19:02:48,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00,0.0,8.00,0.00
689.0,20 - Chocoberry - Cafe Cardiff,83148d88-5d5a-4903-be08-56e536e6860f,2026-01-31 19:03:21,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00,0.0,7.00,0.00
688.0,20 - Chocoberry - Cafe Cardiff,f123dfa6-ae05-4685-acb2-357720120e65,2026-01-31 19:04:11,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50,0.0,12.50,0.00
687.0,20 - Chocoberry - Cafe Cardiff,79d54b39-34fd-4183-a8ec-aa5df049f982,2026-01-31 19:04:56,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50,0.0,12.50,0.00
686.0,20 - Chocoberry - Cafe Cardiff,139ba563-ca4a-478a-b86b-3eddc2cad24c,2026-01-31 19:07:14,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,9.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.50,0.0,9.50,0.00
685.0,20 - Chocoberry - Cafe Cardiff,7b6ed814-d5e3-4438-9639-bfb37134cc6e,2026-01-31 19:08:10,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.00,0.0,11.00,0.00
684.0,20 - Chocoberry - Cafe Cardiff,ad3ed5bd-d9e6-4392-98db-437b626f9ce0,2026-01-31 19:11:31,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.00,0.0,11.00,0.00
683.0,20 - Chocoberry - Cafe Cardiff,b8585505-d4bd-4ac3-aba6-7f35ceb2e08c,2026-01-31 19:11:49,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,1.66,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00,0.0,2.00,0.00
682.0,20 - Chocoberry - Cafe Cardiff,e248b763-7523-464e-b1c5-308d620e40e5,2026-01-31 19:14:14,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00,0.0,10.00,0.00
681.0,20 - Chocoberry - Cafe Cardiff,347396f0-7257-4e4e-a8ac-ae9fc0327f90,2026-01-31 19:14:40,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00,0.0,10.00,0.00
680.0,20 - Chocoberry - Cafe Cardiff,952607dd-6c32-4db6-af42-ed742c29946b,2026-01-31 19:15:24,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50,0.0,7.50,0.00
679.0,20 - Chocoberry - Cafe Cardiff,ubereats.028D5.urbanpiper.1067169112,2026-01-31 19:15:32,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,0.0,12.00,0.00
678.0,20 - Chocoberry - Cafe Cardiff,eb580602-2b3c-4d64-9406-27b0f7cef151,2026-01-31 19:16:04,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,5.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50,0.0,5.50,0.00
677.0,20 - Chocoberry - Cafe Cardiff,5b7004bf-e199-4dc6-97d9-5532f057f294,2026-01-31 19:17:10,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50,0.0,5.50,0.00
676.0,20 - Chocoberry - Cafe Cardiff,f2bc96d1-7010-4e1f-8028-e8a58f8ca255,2026-01-31 19:17:56,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50,0.0,8.50,0.00
675.0,20 - Chocoberry - Cafe Cardiff,4854ac6c-4008-4246-95ee-edc784db296b,2026-01-31 19:20:52,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0,6.00,0.00
674.0,20 - Chocoberry - Cafe Cardiff,a1c63aa2-e21a-4507-9884-6a3eb6c1e183,2026-01-31 19:21:52,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,15.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.50,0.0,15.50,0.00
673.0,20 - Chocoberry - Cafe Cardiff,4caabcfd-ca58-41ed-82af-1621bfa2734a,2026-01-31 19:25:05,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12.92,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.50,0.0,14.50,0.00
672.0,20 - Chocoberry - Cafe Cardiff,ubereats.9F58E.urbanpiper.1067175207,2026-01-31 19:25:42,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,13.31,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.31,0.0,13.31,-2.29
671.0,20 - Chocoberry - Cafe Cardiff,ubereats.03AB0.urbanpiper.1067176387,2026-01-31 19:27:38,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,9.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,0.0,9.00,-9.00
670.0,20 - Chocoberry - Cafe Cardiff,341ed901-6f15-4f2e-b7cf-5f355b57dbb1,2026-01-31 19:32:06,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,8.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00,0.0,8.00,0.00
669.0,20 - Chocoberry - Cafe Cardiff,c0202b23-c45d-4260-a731-c5498d58cdf8,2026-01-31 19:32:44,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,14.17,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.0,15.25,0.00
668.0,20 - Chocoberry - Cafe Cardiff,14214ed7-f02e-424d-908d-c1a49f2e1c3d,2026-01-31 19:36:31,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,11.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,0.0,12.00,0.00
667.0,20 - Chocoberry - Cafe Cardiff,d9b8a235-a08a-40a2-9b5f-e752db681839,2026-01-31 19:37:16,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,17.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.00,0.0,17.00,0.00
666.0,20 - Chocoberry - Cafe Cardiff,aefa5c76-4934-4caf-aa39-48b5fca13faa,2026-01-31 19:37:37,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00,0.0,10.00,0.00
665.0,20 - Chocoberry - Cafe Cardiff,ubereats.036F3.urbanpiper.1067181906,2026-01-31 19:38:26,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,8.40,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40,0.0,8.40,0.00
664.0,20 - Chocoberry - Cafe Cardiff,2cff7c2e-c0a8-4d75-9f67-b48d6194140e,2026-01-31 19:40:44,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,19.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.00,0.0,19.00,0.00
663.0,20 - Chocoberry - Cafe Cardiff,b4e48236-b2bd-4a53-a903-4d1fd0f9fe34,2026-01-31 19:43:14,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00,0.0,7.00,0.00
662.0,20 - Chocoberry - Cafe Cardiff,928f9b60-a343-4025-aaa3-8773b25b1540,2026-01-31 19:44:10,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50,0.0,5.50,0.00
661.0,20 - Chocoberry - Cafe Cardiff,526cbd59-31e1-476f-ac77-550a9aea07e6,2026-01-31 19:46:26,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,21.66,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.50,0.0,24.50,0.00
660.0,20 - Chocoberry - Cafe Cardiff,ubereats.E050D.urbanpiper.1067186843,2026-01-31 19:48:36,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,40.27,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.01,0.0,45.01,-6.29
659.0,20 - Chocoberry - Cafe Cardiff,51d7fad2-75be-4949-81ed-feda14cda3c2,2026-01-31 19:49:15,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,12.42,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.50,0.0,13.50,0.00
658.0,20 - Chocoberry - Cafe Cardiff,719293ec-31bf-4894-8e03-e93ca06e7172,2026-01-31 19:50:53,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,9.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.50,0.0,9.50,0.00
657.0,20 - Chocoberry - Cafe Cardiff,a1bde87b-d806-43d0-b1f6-318dd4fab6c4,2026-01-31 19:52:31,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,14.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.50,0.0,14.50,0.00
656.0,20 - Chocoberry - Cafe Cardiff,7b2edb08-3b68-4ae8-b14a-d40db781e41a,2026-01-31 19:54:49,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,36.08,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.50,0.0,38.50,0.00
655.0,20 - Chocoberry - Cafe Cardiff,adae8803-b2f5-44c0-98c5-4203137307e5,2026-01-31 19:56:00,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,23.66,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.50,0.0,26.50,0.00
654.0,20 - Chocoberry - Cafe Cardiff,ubereats.297AF.urbanpiper.1067190442,2026-01-31 19:56:08,Uber Eats,Collection,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,17.18,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,0.0,17.18,-9.38
653.0,20 - Chocoberry - Cafe Cardiff,b79756c3-c554-48fd-b52a-51a4042ce4da,2026-01-31 19:58:20,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,43.08,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.50,0.0,45.50,0.00
652.0,20 - Chocoberry - Cafe Cardiff,ubereats.2D921.urbanpiper.1067191827,2026-01-31 19:58:59,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,9.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,0.0,9.00,-9.00
651.0,20 - Chocoberry - Cafe Cardiff,93d52419-7faa-4e8d-81eb-0fc611bf957c,2026-01-31 19:59:58,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12.92,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.00,0.0,14.00,0.00
650.0,20 - Chocoberry - Cafe Cardiff,923cd2a2-9497-4ab0-b114-2dd731298943,2026-01-31 20:00:34,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,16.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.50,0.0,16.50,0.00
649.0,20 - Chocoberry - Cafe Cardiff,268c61b6-c0c1-42dd-ab7a-fb1e5165a062,2026-01-31 20:03:33,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,26.00,0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.50,0.0,26.50,0.00
648.0,20 - Chocoberry - Cafe Cardiff,859ac04b-e661-4ccb-9e77-a2ac34c57650,2026-01-31 20:04:59,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,11.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.00,0.0,11.00,0.00
647.0,20 - Chocoberry - Cafe Cardiff,08dac245-5911-4343-b28e-c4e4fb185d3c,2026-01-31 20:05:37,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0,6.00,0.00
646.0,20 - Chocoberry - Cafe Cardiff,c352d132-edd1-451e-9f21-375e114c807a,2026-01-31 20:11:05,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,37.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.00,0.0,39.00,0.00
645.0,20 - Chocoberry - Cafe Cardiff,d14c4eb6-1619-4617-8f9d-34d186454fb1,2026-01-31 20:13:03,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,24.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00,0.0,24.00,0.00
644.0,20 - Chocoberry - Cafe Cardiff,43917dae-ec7c-4e5f-ad3d-264fc229e938,2026-01-31 20:16:07,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,18.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.50,0.0,18.50,0.00
643.0,20 - Chocoberry - Cafe Cardiff,ubereats.780A0.urbanpiper.1067199944,2026-01-31 20:17:29,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,28.90,1.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.60,0.0,30.60,0.00
642.0,20 - Chocoberry - Cafe Cardiff,de861641-069c-47ea-8954-4c1c4314c81f,2026-01-31 20:19:14,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,18.25,0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,18.75,0.00
641.0,20 - Chocoberry - Cafe Cardiff,9cdc8d30-cc86-471b-9df9-8154fac8debf,2026-01-31 20:22:13,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,31.75,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,0.0,31.75,0.00
640.0,20 - Chocoberry - Cafe Cardiff,98cd1efe-aa89-42d0-aebf-191d53d4fa55,2026-01-31 20:23:39,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,16.25,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,16.25,0.00
639.0,20 - Chocoberry - Cafe Cardiff,ubereats.4B6B4.urbanpiper.1067202720,2026-01-31 20:24:19,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,0.0,12.00,0.00
638.0,20 - Chocoberry - Cafe Cardiff,f4737ada-eeac-46fa-9ea5-43c56a1c1043,2026-01-31 20:27:51,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,25.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.00,0.0,27.00,0.00
